Type, Score, NormScore
1,0.0778087,1.0809159
-1,-0.7588525,0.4682034
1,0.8066284,2.2403417
1,0.8548326,2.3509808
1,0.0082586,1.0082928
1,0.2858448,1.3308859
1,0.2741505,1.3154128
1,0.8808337,2.4129105
1,0.5802427,1.786472
-1,-0.9153207,0.4003882
1,0.4984471,1.646163
-1,-0.4958571,0.6090487
1,0.9221696,2.5147405
-1,-0.0942927,0.9100164
1,0.670156,1.9545422
1,0.8936943,2.4441424
-1,-0.634842,0.5300192
1,0.6133649,1.8466347
-1,-0.0462395,0.9548133
-1,-0.4874731,0.6141764
1,0.1916285,1.2112205
-1,-0.2589249,0.771881
1,0.2132753,1.2377254
1,0.2899509,1.3363619
1,0.0680509,1.0704198
-1,-0.7372958,0.4784059
1,0.1820285,1.1996484
-1,-0.9682232,0.3797572
-1,-0.2110456,0.8097371
-1,-0.5212029,0.5938058
-1,-0.1469127,0.8633693
-1,-0.5488342,0.5776228
-1,-0.9914176,0.3710503
1,0.765978,2.1510971
1,0.6611079,1.9369371
-1,-0.854731,0.4253976
-1,-0.7984831,0.4500111
-1,-0.72223,0.485668
-1,-0.447766,0.6390542
-1,-0.8504412,0.4272264
-1,-0.7665103,0.4646317
1,0.8382586,2.3123368
-1,-0.6365535,0.5291129
-1,-0.1195425,0.8873263
1,0.7121908,2.0384522
-1,-0.7686089,0.4636576
-1,-0.6365566,0.5291112
-1,-0.3423114,0.710127
-1,-0.0579157,0.9437295
-1,-0.3668263,0.69293
1,0.2860458,1.3311534
-1,-0.6141847,0.5410819
-1,-0.2045379,0.8150239
-1,-0.6461117,0.5240796
1,0.935705,2.5490099
1,0.1337297,1.1430838
1,0.0270795,1.0274495
-1,-0.4210431,0.6563618
-1,-0.2785633,0.7568704
-1,-0.0420687,0.9588039
1,0.0606644,1.0625423
-1,-0.3507306,0.7041734
1,0.7687904,2.1571554
-1,-0.7407184,0.4767713
-1,-0.1640487,0.8487007
-1,-0.1479008,0.8625167
-1,-0.9830408,0.3741716
-1,-0.0953939,0.9090148
-1,-0.2135823,0.8076857
-1,-0.6330216,0.530985
1,0.998529,2.7142862
1,0.6441937,1.9044509
-1,-0.8260747,0.4377643
-1,-0.1395779,0.8697253
1,0.478377,1.6134536
1,0.8990503,2.4572683
-1,-0.3948502,0.673781
-1,-0.747681,0.4734632
1,0.2682568,1.3076829
1,0.2299855,1.2585818
1,0.4437587,1.5585544
1,0.199374,1.2206384
1,0.2117279,1.2358116
1,0.8724566,2.3927817
1,0.8141182,2.2571844
-1,-0.0130026,0.9870816
1,0.4472041,1.5639335
-1,-0.1245799,0.8828677
-1,-0.56531,0.568184
-1,-0.3603077,0.6974617
-1,-0.7378142,0.4781579
-1,-0.4215543,0.6560264
1,0.4601948,1.5843826
1,0.0278944,1.0282871
-1,-0.2488318,0.7797111
1,0.2070231,1.230011
-1,-0.1442982,0.8656296
1,0.4190889,1.5205755
1,0.2008537,1.2224459
1,0.3765324,1.4572228
-1,-0.0117411,0.9883276
1,0.5946498,1.8123961
-1,-0.5935369,0.5523701
-1,-0.760814,0.4672859
-1,-0.9657484,0.3806982
1,0.4789326,1.6143503
1,0.9271999,2.5274222
-1,-0.9255037,0.3963317
1,0.0766228,1.0796348
-1,-0.2112676,0.8095574
1,0.9060499,2.4745286
-1,-0.827755,0.4370293
-1,-0.2288737,0.795429
1,0.8261063,2.2844066
-1,-0.54084,0.5822589
1,0.828897,2.2907906
1,0.179044,1.1960734
-1,-0.0836871,0.919719
-1,-0.1079753,0.8976498
1,0.2008919,1.2224926
1,0.6171118,1.8535668
1,0.8607949,2.3650399
1,0.500829,1.6500886
-1,-0.6480638,0.5230575
-1,-0.6202202,0.537826
-1,-0.6626972,0.5154592
-1,-0.6994044,0.4968812
-1,-0.424094,0.6543624
-1,-0.2008757,0.8180141
-1,-0.421982,0.6557458
-1,-0.7306636,0.4815893
-1,-0.945396,0.3885257
-1,-0.912747,0.40142
1,0.2587111,1.2952596
1,0.3156716,1.3711799
1,0.1519431,1.164094
-1,-0.6636495,0.5149685
-1,-0.7680378,0.4639225
-1,-0.8769762,0.416039
-1,-0.6806369,0.5062944
1,0.10384,1.1094229
1,0.4038495,1.4975785
-1,-0.2079033,0.8122856
-1,-0.5870775,0.5559497
1,0.5695463,1.767465
-1,-0.3338963,0.716128
-1,-0.3675043,0.6924603
-1,-0.8005815,0.4490678
-1,-0.3804702,0.6835399
-1,-0.6344753,0.5302136
1,0.2248805,1.2521731
1,0.2661776,1.3049668
1,0.8371325,2.3097343
-1,-0.4665086,0.6271882
1,0.3773185,1.4583687
1,0.1375666,1.1474781
-1,-0.3067505,0.7358342
1,0.5729461,1.7734842
1,0.7639441,2.1467264
1,0.8902717,2.4357914
-1,-0.0657114,0.9364011
-1,-0.7450858,0.4746936
1,0.0327269,1.0332683
-1,-0.8161009,0.4421523
1,0.8618499,2.3675364
-1,-0.8849594,0.4127309
1,0.7527423,2.1228134
-1,-0.7395993,0.4773051
1,0.6961469,2.0060084
1,0.8611271,2.3658257
1,0.4199569,1.521896
-1,-0.9004134,0.4064016
-1,-0.0023374,0.9976653
1,0.7638467,2.1465174
-1,-0.501138,0.6058408
1,0.8267973,2.2859857
1,0.9936693,2.7011276
-1,-0.8528408,0.4262025
1,0.2312026,1.2601145
1,0.1030255,1.1085197
1,0.2838916,1.3282889
1,0.2089229,1.23235
1,0.0633369,1.0653857
-1,-0.6308659,0.5321308
-1,-0.8338456,0.4343756
1,0.747463,2.111636
1,0.9259709,2.5243179
1,0.7079726,2.0298717
-1,-0.6883379,0.5024104
1,0.9746154,2.6501478
1,0.3561186,1.4277769
1,0.5028684,1.6534573
1,0.3030013,1.3539162
1,0.4339862,1.5433976
-1,-0.7680962,0.4638954
-1,-0.7496252,0.4725436
1,0.0839681,1.0875942
1,0.8700899,2.3871254
-1,-0.3925442,0.6753365
-1,-0.1119677,0.8940731
1,0.8111874,2.2505787
1,0.2433054,1.2754581
1,0.9362383,2.5503696
-1,-0.243461,0.78391
1,0.3562899,1.4280215
-1,-0.8091106,0.4452539
1,0.6571354,1.9292579
1,0.1813815,1.1988725
-1,-0.734884,0.4795611
-1,-0.1499925,0.8607144
-1,-0.8019731,0.4484433
1,0.6436833,1.9034791
1,0.6464509,1.9087544
1,0.8496155,2.3387474
1,0.7490356,2.1149594
-1,-0.6087241,0.5440446
1,0.605406,1.8319958
1,0.0972679,1.1021556
1,0.5690971,1.7666712
-1,-0.909136,0.4028722
1,0.7251192,2.0649772
1,0.506717,1.659833
1,0.4249298,1.529483
1,0.7829907,2.1880062
-1,-0.2723011,0.7616249
1,0.8613061,2.3662492
1,0.0780065,1.0811297
1,0.7869667,2.196723
1,0.2276789,1.2556821
-1,-0.1897892,0.8271335
-1,-0.4833216,0.6167315
-1,-0.1163028,0.8902056
-1,-0.4372996,0.6457779
1,0.634357,1.8858092
1,0.4700378,1.6000547
-1,-0.5201567,0.5944274
-1,-0.1176425,0.8890138
-1,-0.9378544,0.3914669
-1,-0.0126908,0.9873894
-1,-0.5120558,0.5992623
-1,-0.9365171,0.3919907
1,0.815083,2.2593632
-1,-0.5356921,0.5852641
-1,-0.4285845,0.6514305
-1,-0.2746494,0.7598385
-1,-0.5377515,0.58406
-1,-0.6169012,0.539614
1,0.6862451,1.9862434
-1,-0.6982459,0.4974571
-1,-0.0007789,0.9992214
1,0.3896741,1.4764995
-1,-0.0874499,0.9162648
-1,-0.3009193,0.7401375
1,0.9020565,2.4646665
-1,-0.5840544,0.5576329
-1,-0.4759028,0.6213239
1,0.7528697,2.1230839
-1,-0.7918601,0.4530014
-1,-0.8449402,0.429583
1,0.499399,1.6477307
1,0.6011756,1.8242621
-1,-0.1809333,0.834491
1,0.7297675,2.0745982
1,0.8019968,2.2299893
1,0.7078437,2.0296101
1,0.1615862,1.1753738
1,0.0813955,1.0847999
1,0.2548869,1.2903157
1,0.2002087,1.2216577
1,0.6951565,2.0040227
1,0.0976911,1.1026221
1,0.6300915,1.8777824
1,0.8831637,2.4185391
1,0.4979238,1.6453017
1,0.6525782,1.9204858
-1,-0.5086261,0.6013212
1,0.4727052,1.6043284
1,0.1211877,1.1288368
1,0.3358868,1.3991806
1,0.0877867,1.0917552
1,0.3749869,1.4549724
-1,-0.8850041,0.4127125
-1,-0.3444152,0.7086346
1,0.7251229,2.0649849
-1,-0.1423161,0.867347
-1,-0.7238274,0.4848928
-1,-0.334357,0.7157982
-1,-0.187687,0.8288741
-1,-0.3484963,0.7057485
-1,-0.4824388,0.6172761
-1,-0.4352244,0.6471194
1,0.0818372,1.0852791
1,0.0820959,1.0855599
-1,-0.7025459,0.4953227
1,0.62546,1.8691055
-1,-0.2682078,0.7647488
-1,-0.0436047,0.9573323
1,0.7721815,2.1644829
-1,-0.4940989,0.6101204
1,0.0234968,1.023775
-1,-0.2779319,0.7573484
1,0.2567914,1.2927754
1,0.874032,2.3965543
1,0.0809348,1.0843002
-1,-0.4409088,0.6434514
1,0.65139,1.9182053
-1,-0.4620001,0.6300223
1,0.5091385,1.6638572
-1,-0.3271144,0.7210013
1,0.3070033,1.3593455
-1,-0.9072698,0.4036247
-1,-0.8569956,0.4244353
-1,-0.8517052,0.4266867
1,0.6328812,1.8830282
-1,-0.6632323,0.5151834
-1,-0.0414655,0.9593824
1,0.617615,1.8544998
-1,-0.0846566,0.9188278
-1,-0.0956264,0.9088035
-1,-0.5144326,0.5978397
1,0.3160355,1.3716789
1,0.7118469,2.0377513
1,0.6000167,1.8221492
-1,-0.2171181,0.8048349
1,0.8732547,2.3946922
-1,-0.1011572,0.9037909
-1,-0.6735888,0.5098754
1,0.7598627,2.1379827
-1,-0.4307578,0.6500163
1,0.5007666,1.6499857
1,0.1694359,1.1846364
-1,-0.2150867,0.8064715
-1,-0.546801,0.5787984
1,0.9515579,2.5897411
1,0.4651278,1.5922177
-1,-0.7576925,0.4687468
1,0.5346752,1.7068938
-1,-0.8574135,0.424258
-1,-0.6409829,0.5267744
1,0.2295545,1.2580394
-1,-0.0331766,0.9673677
-1,-0.9874665,0.3725193
1,0.7072975,2.0285018
1,0.4085428,1.5046236
1,0.6338261,1.8848083
1,0.3027427,1.3535661
1,0.3416754,1.4073034
1,0.1448003,1.1558087
1,0.0285885,1.0290011
1,0.2659114,1.3046195
-1,-0.8202851,0.4403061
-1,-0.5552153,0.5739487
1,0.5449309,1.7244892
-1,-0.1423894,0.8672835
-1,-0.9754193,0.3770342
-1,-0.9613626,0.3823715
1,0.7255583,2.0658842
1,0.5036593,1.6547655
-1,-0.1785677,0.8364674
1,0.1895257,1.2086762
1,0.6382706,1.8932039
-1,-0.011079,0.9889821
-1,-0.6873713,0.5028963
1,0.9451013,2.573074
1,0.5633693,1.756581
-1,-0.1405232,0.8689035
-1,-0.8365214,0.4332149
-1,-0.1627777,0.8497801
1,0.8981547,2.4550686
-1,-0.2666602,0.7659333
-1,-0.3058631,0.7364874
-1,-0.2502043,0.7786417
1,0.0184833,1.0186552
-1,-0.5573166,0.5727439
1,0.0121358,1.0122097
-1,-0.2716,0.7621591
1,0.222224,1.2488511
-1,-0.8182176,0.4412174
1,0.148804,1.1604455
1,0.1223579,1.1301585
1,0.0612033,1.063115
1,0.8213588,2.2735871
-1,-0.74271,0.4758227
-1,-0.533804,0.5863702
1,0.1275395,1.1360297
-1,-0.6859208,0.5036263
-1,-0.1444504,0.8654978
-1,-0.0935981,0.9106487
-1,-0.0235102,0.976764
-1,-0.2201197,0.8024227
1,0.7575213,2.1329826
1,0.1630095,1.1770479
-1,-0.2900594,0.7482191
1,0.9182274,2.5048464
1,0.744761,2.1059381
-1,-0.5624826,0.5697927
-1,-0.0010026,0.9989979
1,0.8311673,2.2959973
-1,-0.4086403,0.6645532
1,0.0050355,1.0050482
-1,-0.9355,0.3923896
1,0.2901165,1.3365832
-1,-0.8205385,0.4401945
-1,-0.416619,0.6592721
1,0.7168685,2.0480098
1,0.9688946,2.6350301
-1,-0.4256334,0.6533558
1,0.2068916,1.2298492
1,0.8969033,2.4519982
-1,-0.9666097,0.3803704
1,0.2030558,1.2251408
1,0.921326,2.5126199
-1,-0.1792244,0.8359183
-1,-0.9414611,0.3900575
-1,-0.4515723,0.6366264
1,0.6313228,1.8800959
-1,-0.5210678,0.5938861
1,0.9277058,2.5287012
-1,-0.4448,0.6409525
1,0.0831467,1.0867012
1,0.4392791,1.5515883
-1,-0.1576447,0.8541532
-1,-0.9450117,0.388675
1,0.9554929,2.5999518
1,0.1426146,1.1532852
-1,-0.8840682,0.4130989
1,0.8088188,2.2452543
1,0.8929115,2.4422299
-1,-0.1742168,0.8401147
1,0.2914068,1.3383089
-1,-0.8725903,0.4178677
-1,-0.8781818,0.4155378
1,0.640385,1.8972112
1,0.5006024,1.6497148
1,0.8026969,2.2315511
-1,-0.3164378,0.7287403
1,0.2931465,1.3406392
-1,-0.805264,0.4469699
1,0.6921868,1.9980802
1,0.3870848,1.4726814
1,0.0090368,1.0090778
1,0.0753193,1.0782284
1,0.020847,1.0210658
1,0.5942302,1.8116358
1,0.0517709,1.0531344
1,0.7295029,2.0740493
-1,-0.6074418,0.5447426
-1,-0.0590523,0.9426575
-1,-0.1878517,0.8287376
-1,-0.8919084,0.4098728
-1,-0.8295872,0.4362293
-1,-0.9006994,0.4062854
1,0.49123,1.6343252
-1,-0.5511085,0.5763106
-1,-0.3874602,0.6787786
-1,-0.2225717,0.8004576
1,0.0012242,1.0012249
-1,-0.6868236,0.5031718
-1,-0.122911,0.8843424
1,0.9192095,2.5073076
1,0.6292113,1.8761303
1,0.7821154,2.1860918
-1,-0.2009854,0.8179244
1,0.096562,1.1013779
-1,-0.6074436,0.5447417
-1,-0.1441622,0.8657473
-1,-0.0050955,0.9949175
1,0.6966168,2.0069513
1,0.1211605,1.1288061
1,0.9133885,2.4927549
-1,-0.9829271,0.3742141
1,0.6066773,1.8343263
-1,-0.1834563,0.8323883
1,0.4230299,1.5265799
1,0.6800114,1.9739002
-1,-0.9400375,0.3906132
-1,-0.8062005,0.4465515
-1,-0.8576392,0.4241623
1,0.0030555,1.0030602
-1,-0.5532669,0.575068
1,0.9892283,2.6891584
1,0.9270672,2.5270869
-1,-0.2651244,0.7671105
1,0.3571016,1.4291811
1,0.7470095,2.1106786
-1,-0.0846198,0.9188616
1,0.9245098,2.5206323
-1,-0.1742665,0.840073
-1,-0.5129521,0.5987255
-1,-0.8949369,0.4086334
1,0.7348652,2.0852009
-1,-0.1253535,0.882185
1,0.1386973,1.1487763
-1,-0.1018275,0.9031853
-1,-0.4544268,0.6348117
-1,-0.7822155,0.4573915
1,0.6356789,1.8883037
1,0.9942348,2.7026555
1,0.2537824,1.2888913
1,0.783889,2.1899725
-1,-0.4108041,0.6631168
1,0.5438436,1.7226152
1,0.8531707,2.3470769
-1,-0.8083728,0.4455825
-1,-0.1778597,0.8370599
1,0.1516887,1.1637979
-1,-0.4676558,0.6264691
-1,-0.0435373,0.9573968
-1,-0.4629205,0.6294427
1,0.3329303,1.3950501
-1,-0.4715141,0.6240567
1,0.3439647,1.4105288
1,0.3702764,1.4481348
-1,-0.3871451,0.6789926
-1,-0.4824738,0.6172545
1,0.257065,1.2931292
1,0.8949238,2.4471493
1,0.5286549,1.6966486
-1,-0.0708117,0.9316373
-1,-0.0668112,0.9353718
1,0.3042578,1.3556185
1,0.5392217,1.7146718
1,0.8485078,2.3361582
1,0.0756719,1.0786086
-1,-0.0266534,0.9736987
-1,-0.5209389,0.5939626
1,0.8953485,2.4481888
-1,-0.6411333,0.5266952
1,0.6276502,1.8732037
1,0.1942401,1.2143878
1,0.6710181,1.9562279
-1,-0.8937369,0.409124
-1,-0.2588136,0.7719669
-1,-0.358344,0.6988326
1,0.7809807,2.1836127
1,0.6206581,1.8601518
-1,-0.4606414,0.6308789
1,0.0394467,1.0402351
-1,-0.1562125,0.8553774
-1,-0.3298253,0.7190493
1,0.516986,1.6769657
1,0.1950624,1.2153868
-1,-0.3333291,0.7165343
1,0.9848067,2.6772943
-1,-0.6687575,0.5123448
1,0.9123713,2.4902206
-1,-0.8067216,0.4463189
1,0.3766902,1.4574527
1,0.5360052,1.7091654
-1,-0.2635205,0.7683419
1,0.1782409,1.1951132
-1,-0.4970065,0.608349
-1,-0.9628309,0.3818105
-1,-0.7233767,0.4851114
1,0.1829127,1.2007096
-1,-0.3932386,0.6748677
-1,-0.905146,0.4044828
-1,-0.6271977,0.5340864
-1,-0.2392667,0.7872049
-1,-0.2614103,0.7699649
1,0.4612021,1.5859793
-1,-0.3579767,0.6990894
-1,-0.4645097,0.6284432
-1,-0.9167278,0.3998252
-1,-0.1121163,0.8939403
-1,-0.372686,0.6888815
-1,-0.3543666,0.7016177
1,0.4995477,1.6479757
1,0.2797207,1.3227603
1,0.999458,2.7168089
-1,-0.7410416,0.4766172
1,0.9367027,2.5515543
-1,-0.5360661,0.5850452
-1,-0.8065508,0.4463951
1,0.7400779,2.0960988
1,0.6579291,1.9307897
-1,-0.9456521,0.3884262
1,0.3983601,1.4893803
1,0.7994382,2.224291
1,0.6010982,1.824121
1,0.1840611,1.2020893
1,0.0825696,1.0860743
-1,-0.5025997,0.6049559
1,0.2685148,1.3080203
-1,-0.5170291,0.5962894
1,0.3865241,1.4718559
-1,-0.0614232,0.9404252
-1,-0.8989725,0.4069876
-1,-0.8363924,0.4332708
-1,-0.8052012,0.446998
-1,-0.2928737,0.7461164
1,0.1647742,1.1791268
-1,-0.6718647,0.5107553
1,0.0343814,1.0349793
-1,-0.801527,0.4486434
1,0.7902931,2.2040423
-1,-0.5544865,0.5743671
-1,-0.0292286,0.9711944
1,0.534266,1.7061954
1,0.4106754,1.5078358
-1,-0.7955065,0.4513526
-1,-0.5896492,0.5545218
1,0.5142841,1.6724408
1,0.6254763,1.869136
1,0.317169,1.3732346
-1,-0.8469058,0.4287395
-1,-0.4587478,0.6320746
-1,-0.6436601,0.525366
-1,-0.1471282,0.8631833
-1,-0.31814,0.7275009
1,0.3037721,1.3549602
1,0.3674936,1.4441106
1,0.7851922,2.1928284
-1,-0.6735431,0.5098988
-1,-0.1259372,0.8816702
1,0.2704051,1.3104952
-1,-0.5982542,0.5497706
1,0.0573005,1.058974
-1,-0.7191605,0.4871611
1,0.1975814,1.2184522
1,0.2152355,1.2401539
-1,-0.0214216,0.9788062
1,0.2301322,1.2587664
-1,-0.5451338,0.5797642
1,0.7758963,2.1725385
-1,-0.9018759,0.4058077
1,0.4671032,1.595366
-1,-0.0282246,0.97217
1,0.801657,2.2292317
-1,-0.2637543,0.7681623
-1,-0.9037869,0.4050329
1,0.9853919,2.6788615
-1,-0.1511859,0.8596879
1,0.857077,2.3562633
-1,-0.4546594,0.6346641
1,0.4146913,1.5139033
1,0.8766267,2.4027807
1,0.4045898,1.4986876
-1,-0.597997,0.549912
1,0.5481517,1.7300524
1,0.3615398,1.4355382
-1,-0.9046235,0.4046942
-1,-0.7341604,0.4799082
-1,-0.113361,0.8928283
-1,-0.9887688,0.3720345
1,0.982446,2.6709815
1,0.4839417,1.6224571
1,0.3000315,1.3499013
1,0.9990532,2.7157094
-1,-0.7134177,0.4899668
1,0.2750708,1.3166239
-1,-0.164772,0.848087
-1,-0.3509125,0.7040454
1,0.1266228,1.1349888
-1,-0.0938064,0.910459
-1,-0.1882907,0.8283739
1,0.8626222,2.3693655
1,0.1379859,1.1479594
-1,-0.8047047,0.44722
1,0.9106968,2.4860542
1,0.3681288,1.4450281
-1,-0.8807261,0.4144818
1,0.6183395,1.8558439
1,0.1331079,1.1423733
-1,-0.6616056,0.5160221
1,0.7691071,2.1578387
-1,-0.9777151,0.3761696
1,0.8296449,2.2925045
-1,-0.1203955,0.8865697
-1,-0.7073446,0.4929514
1,0.3178697,1.3741972
1,0.6463073,1.9084804
1,0.7490692,2.1150304
-1,-0.7501825,0.4722804
1,0.1442208,1.1551391
-1,-0.7725192,0.4618481
1,0.923607,2.5183577
1,0.3257519,1.3850717
-1,-0.3279881,0.7203716
-1,-0.637342,0.5286958
1,0.0060271,1.0060453
-1,-0.2869664,0.7505369
-1,-0.2482592,0.7801577
1,0.8199839,2.2704633
-1,-0.7037762,0.4947136
-1,-0.3681943,0.6919827
-1,-0.8043579,0.4473751
1,0.0067592,1.0067821
1,0.2728471,1.3136994
1,0.4381508,1.5498386
1,0.201284,1.222972
1,0.3142979,1.3692976
1,0.0227179,1.0229779
1,0.8450097,2.3280004
1,0.1009997,1.1062763
-1,-0.5812728,0.5591862
-1,-0.9487275,0.3872335
-1,-0.8545616,0.4254697
-1,-0.9645711,0.3811466
1,0.1117336,1.1182149
1,0.0958149,1.1005553
-1,-0.6675051,0.5129868
1,0.9546658,2.5978023
-1,-0.9890228,0.37194
-1,-0.7652011,0.4652404
1,0.7630068,2.1447153
-1,-0.0119332,0.9881377
-1,-0.9109276,0.402151
-1,-0.8766182,0.416188
-1,-0.0407684,0.9600515
1,0.7652432,2.1495171
-1,-0.3735335,0.6882979
1,0.9912041,2.6944769
-1,-0.8748195,0.4169373
1,0.3012294,1.3515193
1,0.3275395,1.3875499
-1,-0.3427583,0.7098098
1,0.0997123,1.104853
-1,-0.7010493,0.4960645
1,0.8469831,2.332599
1,0.7971202,2.219141
-1,-0.3487809,0.7055477
-1,-0.2233714,0.7998177
-1,-0.9784743,0.3758841
1,0.2859504,1.3310264
-1,-0.6575505,0.5181189
-1,-0.1048162,0.90049
-1,-0.9827574,0.3742776
1,0.2294324,1.2578858
1,0.1396301,1.1498484
-1,-0.3285322,0.7199797
1,0.5541969,1.7405426
1,0.6356754,1.8882971
-1,-0.4306632,0.6500778
-1,-0.5102602,0.6003394
-1,-0.4442356,0.6413143
1,0.4332066,1.5421948
1,0.7226708,2.0599275
-1,-0.5609683,0.5706562
1,0.7840455,2.1903153
-1,-0.0269866,0.9733743
1,0.7815734,2.1849073
-1,-0.6329104,0.531044
-1,-0.5196058,0.594755
1,0.2325227,1.2617791
1,0.7078511,2.0296251
1,0.6998528,2.0134563
-1,-0.6408775,0.5268299
-1,-0.1899201,0.8270252
-1,-0.6105044,0.5430769
1,0.1173363,1.1244975
-1,-0.3922662,0.6755243
-1,-0.3648903,0.6942728
-1,-0.9482094,0.3874341
1,0.258306,1.2947349
1,0.9424237,2.5661936
1,0.8902244,2.4356762
1,0.8245497,2.2808535
1,0.9268986,2.5266608
1,0.8273921,2.2873458
1,0.7519542,2.1211411
-1,-0.3063934,0.736097
1,0.6288612,1.8754736
-1,-0.793217,0.4523871
1,0.2742339,1.3155225
-1,-0.5527359,0.5753735
-1,-0.871254,0.4184265
1,0.8618682,2.3675797
1,0.8533542,2.3475077
1,0.3042065,1.3555489
1,0.6775209,1.9689904
-1,-0.4117929,0.6624615
-1,-0.8519109,0.426599
-1,-0.639824,0.5273852
1,0.6672432,1.9488573
1,0.1545976,1.1671882
1,0.6617308,1.938144
1,0.8699313,2.3867469
-1,-0.1891251,0.827683
1,0.6518263,1.9190424
1,0.7382362,2.092242
-1,-0.2594467,0.7714783
-1,-0.7216247,0.4859621
-1,-0.9695939,0.379237
1,0.0517225,1.0530835
-1,-0.7043997,0.4944053
-1,-0.8331673,0.4346704
-1,-0.4460339,0.6401621
1,0.5809437,1.7877247
-1,-0.0057672,0.9942494
1,0.8947738,2.4467823
-1,-0.0471736,0.9539218
1,0.0378924,1.0386195
-1,-0.6656157,0.513957
1,0.1742999,1.1904125
-1,-0.2652024,0.7670507
1,0.0275072,1.027889
1,0.758341,2.1347318
-1,-0.4591848,0.6317985
1,0.5935254,1.8103594
-1,-0.0516212,0.9496885
-1,-0.0170545,0.9830901
-1,-0.9602652,0.3827914
-1,-0.0274378,0.9729352
1,0.7811984,2.1840881
-1,-0.5477507,0.578249
1,0.7909455,2.2054807
1,0.2438568,1.2761616
-1,-0.1880427,0.8285793
-1,-0.7046551,0.494279
-1,-0.1412831,0.8682435
1,0.3382254,1.4024566
1,0.3762371,1.4567925
-1,-0.4870033,0.614465
-1,-0.7151541,0.4891167
-1,-0.8117157,0.4440955
-1,-0.3810789,0.683124
1,0.2761743,1.3180776
-1,-0.306666,0.7358963
-1,-0.3817642,0.682656
1,0.7652375,2.1495048
1,0.6985764,2.010888
-1,-0.5338376,0.5863505
-1,-0.3076798,0.7351507
1,0.1609403,1.1746148
-1,-0.6222302,0.5367461
1,0.7496811,2.116325
-1,-0.7686875,0.4636212
-1,-0.4604884,0.6309754
-1,-0.3313234,0.7179729
-1,-0.7963558,0.4509694
1,0.0222309,1.0224798
-1,-0.5788802,0.5605257
1,0.7441196,2.1045877
1,0.6692711,1.9528134
-1,-0.4575017,0.6328628
1,0.9746476,2.6502331
-1,-0.8130125,0.4435199
1,0.9103399,2.4851671
-1,-0.7601865,0.4675792
1,0.8390791,2.3142348
1,0.2723461,1.3130414
1,0.5477281,1.7293197
1,0.1740865,1.1901585
1,0.1561897,1.169048
1,0.1138366,1.120569
1,0.6357671,1.8884702
-1,-0.0791961,0.9238587
-1,-0.4636574,0.628979
-1,-0.2427575,0.7844617
1,0.8616999,2.3671812
1,0.6713994,1.956974
1,0.7292039,2.0734293
1,0.2818143,1.3255325
-1,-0.549209,0.5774064
-1,-0.1578982,0.8539367
1,0.4780536,1.6129319
-1,-0.2876238,0.7500437
1,0.4360341,1.5465615
-1,-0.0608785,0.9409376
-1,-0.7775569,0.4595273
-1,-0.15005,0.8606649
1,0.451736,1.5710371
-1,-0.6875401,0.5028114
-1,-0.8646208,0.4212112
1,0.6400207,1.8965201
-1,-0.0521565,0.9491803
1,0.5755822,1.7781655
1,0.1927521,1.2125822
1,0.8139091,2.2567125
-1,-0.1906107,0.8264543
-1,-0.9431944,0.389382
-1,-0.5208829,0.5939959
1,0.5959842,1.8148162
1,0.7054884,2.0248354
1,0.7276733,2.0702581
-1,-0.7256457,0.4840119
1,0.5422345,1.7198456
-1,-0.7898041,0.4539337
1,0.8652335,2.3755607
1,0.8806436,2.4124519
1,0.9335763,2.5435896
1,0.5437161,1.7223956
-1,-0.6753126,0.5089973
-1,-0.2444248,0.7831549
-1,-0.9458045,0.388367
1,0.056008,1.0576061
1,0.9499965,2.5857006
-1,-0.861345,0.4225933
-1,-0.5497283,0.5771066
-1,-0.4887056,0.6134199
1,0.5616448,1.7535544
1,0.8617618,2.3673278
-1,-0.5438267,0.5805225
-1,-0.7135837,0.4898854
-1,-0.2429329,0.7843241
1,0.0120544,1.0121273
1,0.7771404,2.175243
-1,-0.8298468,0.4361161
1,0.344263,1.4109497
-1,-0.0985103,0.9061864
-1,-0.4694857,0.6253238
1,0.2904605,1.3370431
1,0.8270919,2.2866592
-1,-0.8719633,0.4181298
1,0.6631118,1.9408224
-1,-0.4729624,0.6231535
-1,-0.4818823,0.6176198
1,0.5071146,1.6604931
-1,-0.785816,0.4557477
-1,-0.0745869,0.9281268
1,0.6972214,2.0081651
-1,-0.3952462,0.6735142
-1,-0.5125582,0.5989614
-1,-0.0667822,0.9353989
-1,-0.6922828,0.5004324
-1,-0.7179329,0.4877595
1,0.7516241,2.120441
1,0.4832823,1.6213876
-1,-0.5766564,0.5617736
-1,-0.8782007,0.4155299
1,0.7604329,2.1392021
-1,-0.0230564,0.9772074
1,0.0592231,1.0610119
-1,-0.622894,0.5363899
1,0.0486778,1.049882
-1,-0.0239576,0.9763271
1,0.1984156,1.2194691
-1,-0.1027492,0.9023533
1,0.5149504,1.6735555
1,0.9006217,2.4611327
1,0.9699495,2.6378112
-1,-0.6784144,0.5074209
1,0.3251112,1.3841846
1,0.0319197,1.0324346
-1,-0.6607618,0.5164577
-1,-0.4263302,0.6529007
-1,-0.0068739,0.9931497
-1,-0.3965979,0.6726044
1,0.846315,2.3310411
1,0.7546516,2.1268704
1,0.4120713,1.5099421
1,0.8572942,2.3567751
-1,-0.4613078,0.6304586
